7.4822,9.5675,12.344,2.3921,10.161,10.67,7.554,12.319,10.157,9.4263,7.2677,11.13,9.886,11.584,19.73,6.3804,8.4814,11.926,11.99,17.328,8.1666,4.6531,10.341,9.134,9.8367,12.884,7.8732,5.3967,9.241,8.4642,
7.4719,9.4182,8.8667,4.7201,9.7515,9.8978,4.4193,14.294,6.542,10.118,8.5929,7.1302,8.8264,15.584,23.73,2.3804,11.286,8.9131,10.929,21.328,8.7117,5.9165,8.5121,9.3625,7.2302,9.8356,6.1516,8.8517,7.2068,10.17,
8.1866,8.4547,8.8321,6.7229,8.2248,8.3903,8.4193,10.294,10.542,6.5806,9.6238,7.6561,7.6911,11.584,19.73,1,12.426,4.9131,9.3726,25.328,8.7726,8.3224,4.5121,5.3625,5.4997,10.447,10.152,10.855,5.4201,6.1701,
9.1356,7.1034,7.7543,2.7229,5.9732,4.8335,9.1522,6.2936,6.542,3.6676,5.6238,8.0185,6.0743,7.584,15.73,2.0437,8.4257,8.9131,5.3726,29.328,8.1429,5.2349,3.7902,2.0487,9.4997,14.447,6.1516,9.5228,2.7381,2.1701,
5.1356,4.496,7.4191,1.4693,4.6442,8.8335,5.1522,2.6299,2.542,1.648,1.6238,4.0185,6.0192,6.7966,19.73,3.9235,4.4257,8.7155,2.1393,25.328,7.1382,2.3969,3.2271,6.0487,6.8593,18.447,9.4776,5.5228,6.2106,3.8767,
1.2254,1.6101,5.3297,2.2156,8.6442,7.1731,5.9052,6.6299,6.542,5.648,5.6238,5.0412,8.0456,10.797,23.73,3.0183,8.4257,7.8678,4.7014,21.328,6.1942,1.6035,6.6819,8.4513,4.7576,14.447,5.4776,5.5676,5.1991,7.8767,
5.2254,5.6101,3.4924,3.6141,11.295,6.583,7.5766,6.7828,7.1223,9.648,9.6238,6.1793,7.4469,11.786,27.73,3.8363,6.6665,8.7545,7.4442,25.328,3.7184,5.6035,8.0165,5.127,3.4408,10.447,2.5637,9.5676,4.6819,3.8767,
8.5628,7.5042,4.8855,3.7942,7.2948,10.583,8.3621,4.7536,4.6345,5.648,7.8045,8.9613,7.3134,11.939,23.73,1,4.7238,6.9552,5.4179,21.328,7.7184,8.4565,5.5833,3.055,4.4712,14.447,6.5637,10.4,5.5488,4.0548,
4.5628,4.7753,6.0562,2.5741,3.2948,9.5753,7.0541,4.1935,4.0423,2.2843,6.096,4.9613,4.3141,7.9391,19.73,2.71,3.9105,4.8703,3.3143,17.328,10.362,6.4897,1.6531,7.055,6.1403,12.981,9.4214,6.3997,6.1077,5.9585,
1.8034,2.7485,5.8307,1,7.2948,9.0638,4.8745,6.1843,4.7209,6.2843,6.2616,1.9913,8.3141,5.6218,15.73,6.1878,5.6216,3.3378,6.0315,13.328,6.362,2.4897,2.9648,3.7063,5.2552,16.981,10.677,4.548,5.3148,5.9059,
5.6102,3.1423,5.0785,5,6.4453,7.813,8.5722,6.3896,4.7983,7.3606,7.6709,1.1188,5.684,9.6218,11.73,6.579,7.8548,4.1889,7.1051,17.328,3.2604,1.0621,6.9648,4.5271,3.7801,20.981,6.6765,5.1305,4.3765,4.7802,
8.1447,7.1423,4.3064,1,3.5494,4.4218,7.7803,3.2898,4.1508,6.6893,4.4996,3.835,4.0051,7.9626,15.73,3.2851,3.8548,5.0631,3.1051,14.921,7.2604,4.1797,4.1659,5.0072,3.5804,17.926,2.6765,7.5892,5.2611,3.44,
6.1433,5.3484,3.7505,1,7.5494,5.6388,6.0992,2.8817,3.5746,2.6893,2.295,7.3557,8.0051,3.9626,19.73,1.7027,2.3306,3.1041,1,10.921,3.9705,7.4556,1,3.1187,3.7593,13.926,2.8489,5.61,3.5245,3.0534,
2.1433,2.0562,3.355,1.867,3.5494,5.5079,3.4756,2.7092,4.1815,3.1447,6.295,3.3557,7.1744,1.5833,23.73,4.4921,6.3306,3.118,5,6.9211,5.8842,5.0717,4.4727,2.8886,3.8868,9.9258,5.4322,4.043,3.1225,6.1757,
6.1433,2.8177,3.9673,2.3631,7.3303,4.4044,2.401,3.4618,4.0279,7.1447,10.295,3.974,3.1744,2.5607,19.73,6.355,8.6708,3.2428,6.3103,10.921,6.2521,1.3338,5.6207,6.8886,3.746,12.981,7.2032,5.0344,5.4924,5.3616,
6.3789,4.8443,4.1406,1.9146,6.5295,2.8998,5.6338,7.4618,3.4437,4.4209,10.416,4.5616,7.1744,5.9987,23.73,6.9008,4.6708,4.1086,5.2325,14.921,2.2521,5.3338,5.099,5.6951,3.6631,8.9808,5.9852,6.2716,4.307,4.6649,
5.2017,5.7625,3.3895,2.9483,2.7063,3.5612,6.6339,8.4335,3.5435,2.6197,6.4157,4.2889,5.88,7.837,19.73,2.9008,2.3109,4.3064,2.5977,18.921,1.3343,7.6774,1.6093,1.6951,3.8752,12.981,2.3521,7.8965,3.5827,4.1705,
4.5955,4.7814,3.9891,4.1266,1,5.0888,5.3213,4.4335,4.2035,2.9796,2.4157,4.1112,5.0456,3.837,15.73,1.3603,6.3109,2.0706,4.4795,22.921,5.3343,3.6774,4.5277,5.6951,3.9473,16.981,1.9504,6.4586,4.7062,3.0448,
4.5951,5.5136,3.8385,1,5,7.1683,3.7185,4.1084,3.7946,5.0005,6.4157,4.2365,5.0935,1.1397,19.73,5.3603,5.4611,1.3783,5.7878,18.921,7.6805,1.597,5.2256,4.9148,3.6886,12.981,3.7653,5.9443,4.4044,4.386,
5.6261,5.4837,3.7381,2.2812,8.7091,3.1683,5.2382,7.6068,3.5914,4.4564,6.0739,4.2297,4.6639,5.1397,23.73,5.7719,3.1149,3.4904,5.898,14.921,3.7094,2.0992,4.1521,2.699,3.678,16.981,4.9926,7.0949,3.8494,4.4009,
3.6999,2.2957,3.8125,2.6212,4.7091,3.0499,8.6434,4.4408,3.9962,3.8441,6.594,4.0202,8.6639,3.7224,19.73,4.3811,7.1149,5.3455,1.898,18.921,1.6014,5.4188,3.3857,2.9025,3.8339,20.981,3.0503,3.0949,4.1049,4.2012,
6.3094,6.2957,3.861,1,1.7941,4.6594,4.6434,4.9644,4.2417,3.4278,4.2956,4.9685,5.7688,2.9391,15.73,3.303,5.4474,1.3455,5.3888,22.921,2.6403,5.0099,3.8637,6.9025,3.8941,24.981,3.9366,6.0397,4.1766,3.561,
7.6486,8.2139,3.8365,1,4.7348,5.6072,4.0067,6.4728,3.572,4.0195,3.7355,4.2859,2.3434,3.2751,16.689,3.9389,4.8907,5.3455,7.519,26.921,6.6403,3.0096,4.1385,8.4069,3.8185,20.981,4.2423,5.9096,4.2172,4.5961,
6.8493,4.2139,3.7881,1,5.1868,4.9316,8.0067,7.4201,3.7517,3.8869,7.7355,5.0344,6.3434,4.4436,20.689,4.3169,5.101,1.5916,6.5593,30.921,9.4528,2.831,3.7161,4.4069,3.6909,16.981,3.8748,4.1847,4.1018,3.5204,
3.6675,1.3152,3.8228,3.7692,3.9689,3.3073,4.0067,3.4201,4.3383,3.7527,6.8809,3.5845,7.4567,4.6944,16.689,3.2456,5.549,2.5254,4.2173,32.769,5.5408,3.8587,3.8685,1.8309,3.8227,20.981,3.5518,2.7291,4.2823,4.0391,
2.6271,4.7626,3.8275,2.4921,2.955,7.2374,5.9757,4.897,3.7243,3.7103,4.1268,3.1179,3.4567,2.9908,12.689,3.1959,4.2848,5.4659,3.8214,28.769,3.4897,4.4097,3.8567,2.9176,3.7813,24.981,3.9689,4.7004,4.4455,4.1625,
3.289,5.0684,3.7877,1,3.3418,9.0143,4.176,5.5499,4.0192,4.0175,8.0072,4.7111,4.0195,3.7604,8.6888,3.5918,3.6581,3.8876,3.5691,24.769,2.8872,4.1864,3.8107,6.7103,3.7648,20.981,3.9928,4.8727,3.6632,4.0539,
7.289,2.7995,3.794,1,4.0822,5.0143,6.4138,4.6471,4.1846,3.8264,9.9988,4.2597,5.049,4.3641,12.689,4.62,5.4979,1.4767,3.821,20.769,3.7665,3.2917,3.7852,2.7103,3.8117,16.981,3.8342,2.6242,4.5828,3.8312,
