500,493.02,480.74,306.05,483.69,481.09,500,494.04,475.01,484.57,477.14,476.51,475.82,481.45,453.89,467.51,484.21,480.31,484.2,396.56,492.77,484.31,485.19,493.15,495.17,380.06,498.21,488.32,497.81,500,
491.64,489.54,485.05,276.05,500,486.78,500,499.76,473.67,500,479.6,500,500,479.36,423.89,483.52,480.9,493.18,484.5,426.56,496.42,498.68,462.86,474.28,487.67,410.06,483.33,479.28,495.62,484.52,
474.03,463.42,488.29,306.05,489.62,491.31,491.69,500,494.08,500,500,481,500,489.27,406.79,477.59,500,497.31,493.99,456.56,476.39,494.06,492.86,481.8,482.33,440.06,477.39,475.12,489.71,499.33,
482.88,458.7,486.95,311.56,496.38,491.89,479.68,496.43,470.56,483.94,493.28,472.32,482.87,493.07,429.21,474.84,500,498.49,480.73,434.78,482.85,480.79,482.75,500,488.23,416.91,473.51,482.87,486.57,496.49,
491.22,488.7,486.29,292.32,496.72,481.73,487.19,484.73,496.6,498.36,486.15,490.98,500,486.72,456.8,476.24,500,476.96,478.56,404.78,497.28,500,479.06,500,491.7,446.91,476.91,500,488.27,493.8,
493.43,500,485.06,322.32,486.9,480.36,498.55,500,497.7,500,484.16,488.34,492.29,482.56,486.8,500,498.07,473.03,500,374.78,498.14,500,478.59,477.77,482.82,416.91,492.76,500,492.59,491.86,
471.56,500,489.06,352.32,481.56,490.58,495.29,491.08,471.48,500,489.28,476.84,486.68,494.76,456.8,499.35,486.92,500,496.35,344.78,468.35,486.15,485.54,496.46,479.8,386.91,495.74,473.78,491.41,482.51,
490.61,499.07,486.1,322.32,500,489.89,480.47,488.43,486.36,500,486.97,489.08,484.86,487.42,426.8,469.35,499.79,500,472,374.78,461.14,479.6,491.26,489.66,492.69,416.91,487.2,489.21,484.55,490.01,
478.48,494.44,484.12,327.24,500,481.65,484.17,499.77,494,478.94,484.11,488.28,489.78,484.4,396.93,471.58,492.46,495.6,484.37,404.78,491.14,482.92,485.65,479.52,491.7,386.91,481.26,496.61,480.94,494.04,
481.59,475.46,485.59,297.24,494.21,486.27,500,487.75,477.65,499.93,489.33,478.56,500,500,426.93,481.09,499.12,475.28,496.22,374.78,500,491.13,481.92,480.93,483.29,356.91,490.04,480.19,491.91,493.69,
482.8,500,486.54,267.24,487.5,488.64,493.2,491.93,468.27,500,484.35,476.51,492.76,500,456.93,487.19,493.75,500,481.37,344.78,500,489.82,485.35,500,481.88,326.91,484.62,493.73,496.57,482.83,
482.45,500,486.06,297.24,487.51,484.04,485.19,496.07,495.29,478.71,482.32,485.35,482.37,487.44,468.41,485.01,494.21,493.47,483.49,314.78,477.3,488.04,487.71,500,485.92,356.91,484.85,495.04,486.34,499.32,
482.25,499.38,485.11,274.34,494.59,486.91,500,500,487.92,500,489.74,474.14,496.32,486.62,438.41,483.74,496.54,481.03,487.18,284.78,471.23,484.96,484.72,483.99,490.32,386.91,487.42,488.48,478.33,480.27,
476.69,485.97,485.79,304.34,489.54,486.09,485.51,480.84,464.12,500,490.85,485.1,497.11,491.89,444.4,487.51,497.72,484.39,489.84,294.87,488.88,485.99,485.27,477.3,484.84,356.91,487.21,481.48,489.73,491.15,
482.1,490.83,485.88,334.34,479.93,486.54,495.4,494.95,489.23,500,487.14,490.24,477.51,483.08,465.84,487.7,487.68,490.2,484.33,324.87,499.21,485.86,486.28,484.06,487.08,326.91,485.31,490.63,494.37,491.22,
489.1,497.76,485.1,304.34,482.85,486.9,486.73,489.38,476.84,482.89,487.95,479.9,493.19,496.23,491.27,486.35,483.1,489.66,482.19,354.87,500,485.72,485.33,495.7,487.93,356.91,485.74,491.75,466.97,488.87,
470.77,489.89,485.22,274.34,488.92,485.54,494.7,488.35,469.92,497.87,488.24,481.98,500,486.25,461.27,482.65,499.39,499.63,485.64,384.87,485.97,485.46,485.11,480.5,485.48,386.91,486.44,479.5,496.97,487.62,
