233.2,239.41,254.5,215.71,240.26,267.3,220.64,252.73,214.86,235.11,233.09,265.35,224.18,276.83,266.2,291.06,234.14,252.74,287.15,239.23,236.98,237.22,246.28,278.06,251.06,263.02,254.73,249.23,242.58,243.5,
225.88,240.92,248.93,245.71,240.53,297.3,204.66,273.48,207.16,249.55,239.41,235.35,254.18,306.83,296.2,321.06,264.14,246.84,266.65,269.23,262.26,243.51,269.39,248.06,281.06,293.02,284.4,248.45,256.62,259.26,
242.05,250.45,267.22,275.71,270.53,300.28,234.66,280.65,227.55,278.97,245.76,265.35,281.26,302.5,326.2,351.06,294.06,276.84,275.21,291.82,260.33,273.51,299.39,278.06,303.07,318.34,294.07,257.82,285.15,289.26,
272.05,266.98,287.1,279.89,295.23,270.28,249.68,282.58,257.55,303.73,275.76,289.63,296.64,272.5,321.4,321.06,268.97,275.04,289.12,266.91,251.6,303.51,298.85,303.85,283.48,343.6,310.41,266.91,315.15,319.26,
302.05,287.66,283.11,309.89,282.99,281.48,259.28,287.61,287.55,314.05,305.76,314.48,266.64,302.5,332.07,295.11,298.97,289.06,300.66,262.98,237.95,325.53,298.42,273.85,289.41,317.36,288.35,296.91,285.15,290.23,
323.27,317.46,287.96,279.89,252.99,299.44,229.28,285.24,270.99,284.05,275.76,284.48,261.4,306.07,310.23,325.11,268.97,286.94,290.86,292.98,232.04,326.57,282.61,263.25,288.94,287.36,272.28,266.91,268.69,265.42,
293.27,287.46,292.08,258.78,255.93,281.92,211.1,283.64,281.12,254.05,245.76,262.63,275.23,293.65,334.95,313.31,272.26,267.57,278.65,286.18,262.04,296.57,280.67,287.68,291.21,291.41,288.17,260.18,274.36,295.42,
282.31,272.59,294.61,287.49,285.93,274.36,222.32,305.94,265.04,284.05,275.76,266.66,272.67,285.87,311.04,343.31,288.7,289.08,295.66,282.7,288.69,272.98,295.76,288.09,291.79,321.41,297.06,247.31,304.36,310.66,
312.31,302.59,295.32,291.33,314.53,298.88,252.32,310.52,295.04,314.05,294.67,296.66,298.64,302.48,325.26,313.31,314.39,308.01,309.7,290.63,303.17,283.57,310.59,286.82,298.33,332.17,303.7,277.31,314.95,303.88,
326.32,313.68,293.34,261.33,284.53,289.33,271.59,280.52,319.29,284.05,265.35,318.94,268.64,304.28,295.26,288.6,296.76,320.14,289.81,299.39,274.25,313.57,300.91,292.17,297.32,302.17,306.88,290.33,284.95,273.88,
296.32,305,294.13,291.33,284.69,281.61,241.59,280.58,289.29,277.63,241.4,325.48,281.26,290.47,302.72,284.67,266.76,304.28,282.65,277.69,252.13,327.15,285.07,273.04,291.16,332.17,283.21,288.86,279.72,303.88,
274.62,275,299.57,263.71,313.26,288.7,211.59,310.58,275.21,280.05,271.4,304.58,294.61,303.01,332.72,307.33,296.76,290.59,312.65,282.76,282.13,305.55,299.55,300.62,296.47,341.96,288.17,266.77,309.72,320.96,
287.93,288.57,303.49,236.08,283.26,296.98,222,315.63,280.86,310.05,301.4,275.93,264.61,312.43,352.84,318.04,308.36,310.46,326.28,306.56,286.75,282.8,314.17,325.57,299.83,311.96,305.91,283.23,297.93,303.83,
317.93,303.46,306.03,266.08,294.92,304.4,252,317.34,310.86,301.78,271.4,305.93,273.18,300.71,322.84,294.46,278.36,317.75,296.28,313.15,256.75,297.71,294.27,304.35,302.22,284.6,308.99,296.48,286.1,285.87,
289.96,295.06,297.18,286.55,296.35,306.16,282,307.47,294.53,271.78,241.4,304.69,303.18,293.3,292.84,278.6,261.22,319.67,280.27,291.24,260.8,311.54,288.99,278.71,299.58,289.79,310.88,288.47,303.22,292.34,
285.17,296.78,295.05,272.63,289.41,290.88,257.8,277.47,294.04,296.37,244.13,293.63,273.18,297.86,322.84,273.73,291.22,289.67,287.54,261.24,290.8,281.54,293,296.37,298.03,319.79,308.76,279.05,306.18,297.45,
290.65,299.32,309.75,281.98,296.45,288.17,271.29,271.25,295.63,312.06,274.13,298,279.76,301.47,320.86,303.73,309.2,280.5,317.54,244.08,313.01,266.22,310.4,319.26,302.01,349.79,296.1,265.24,296.42,301.01,
307.33,301.46,293.99,300,302.02,303.53,241.29,301.25,304.69,307.79,304.13,302.14,284.51,294.63,303.13,318.65,280.07,310.5,306.7,274.08,283.01,296.22,295.14,290.45,303.36,319.79,293.33,275.05,286.88,301.19,
293.33,298.74,300.55,270,279.43,300.95,271.29,296.91,294.23,289.09,274.13,297.45,283.4,300.66,333.13,288.65,287.28,329.28,280.73,304.08,261.96,320.23,294.83,289.94,297.6,289.79,299.44,282.07,299.48,300.36,
299.22,297.49,304.94,270.74,271.27,297.5,259.62,277.03,289.86,295.28,283.94,298.04,296.67,300.77,354.17,284.35,306.42,311.8,291.03,311.71,291.96,323.69,297.93,306.31,298.03,319.79,303.76,272.32,308.56,301.02,
305.05,302.61,301.69,275.96,301.27,302.72,229.62,300.17,294.07,300.95,262.21,303.55,266.67,289.71,324.17,294.74,276.42,284,320.56,281.71,307.76,293.69,300.73,306.59,302.3,346.19,297.85,302.32,290.15,301.69,
293.23,298.23,299.57,258.35,320.99,303.16,259.62,296.25,300.92,305.04,292.21,298.6,282.55,292.97,294.17,304.2,281.83,314,290.56,251.71,295.2,288.17,301.41,276.59,303.87,351.88,302.68,283.04,282.56,302.13,
287.86,295.98,300.64,260.15,295.28,294.8,289.62,282.41,297.95,299.98,304.26,298.87,308.04,302.9,324.17,302.46,284.28,323.3,281.55,247.68,265.2,317.45,302.03,265.73,301.48,321.88,301.17,287.6,297.94,301.23,
291.36,302.53,302.75,261.29,297.42,298.29,259.62,279.06,300.12,300.19,274.26,299.25,278.04,299.15,340.08,301.18,284.24,293.3,289.32,273.6,235.2,316.96,301.45,295.73,298.14,306.45,298.7,301.54,310.92,301.83,
308.73,305.86,301.24,291.29,303.73,305.18,263.01,309.06,295.83,301.34,278.96,303.32,270.75,293.72,323.16,303.41,284.51,293.16,303.45,288.91,265.2,303.47,301.35,314.87,302.08,336.45,300.23,310.47,292.34,301.84,
309.19,300.69,301.03,287.4,304.32,290.8,240.96,289.14,302.39,301.71,298.72,303.9,300.75,306.23,303.27,303.41,299.95,311.27,300.74,281.34,278.73,291.65,301.97,306.19,300.14,350.91,301.53,297.74,284.21,301.4,
301.35,300.94,302.77,257.4,303.45,284.41,270.96,295.22,291.52,300.27,273.68,298.68,300.5,293.96,290.76,302.26,306.63,310.63,300.01,280.16,284.86,295.17,301.54,279.05,299.55,320.91,300.78,297.25,314.21,301.38,
293.78,303.83,302.5,258.78,302.2,304.2,252.8,298.07,285.89,300.71,260.91,300.54,293.25,299.27,320.76,300.72,280.12,315.42,301.7,285.42,301.89,311.16,301.48,309.05,301.91,296.57,300.32,308.26,294.66,301.98,
